id,match_key,match_date,bet_name,bet_category,probability,sportium,sportbet,best_edge,outcome,is_custom,custom_stat,custom_type,custom_scope,custom_direction,custom_line,custom_esito,created_at
"1454","Bundes|Heidenheim|St Pauli","2026-04-25","OVER 9,5 TIRI OSPITE","Tiri","0.7705175360459608","1.28","1.35","0.04019867366204721","WIN","0","","","","","","","2026-04-26 00:08:22"
"1455","Bundes|Heidenheim|St Pauli","2026-04-25","OVER 10,5 TIRI OSPITE","Tiri","0.671467580610638","1.49","1.49","0.0004866951098507766","WIN","0","","","","","","","2026-04-26 00:08:22"
"1456","Bundes|Heidenheim|St Pauli","2026-04-25","UNDER 5,5 CORNER OSPITE","Corner","0.7959729754805761","1.31","1.18","0.04272459787955474","LOSS","0","","","","","","","2026-04-26 00:08:22"
"1457","Bundes|Heidenheim|St Pauli","2026-04-25","UNDER 6,5 CORNER OSPITE","Corner","0.8964913580849383","1.15","","0.030965061797678883","WIN","0","","","","","","","2026-04-26 00:08:22"
"1458","Bundes|Heidenheim|St Pauli","2026-04-25","UNDER 4,5 CARTELLINI TOTALI","Cartellini","0.7111352810239009","1.48","1.39","0.05248021591537322","WIN","0","","","","","","","2026-04-26 00:08:22"
"1459","Bundes|Heidenheim|St Pauli","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.7877506866642338","1.37","1.22","0.07921844073000028","WIN","0","","","","","","","2026-04-26 00:08:22"
"1460","Bundes|Heidenheim|St Pauli","2026-04-25","UNDER 3,5 CARTELLINI CASA","Cartellini","0.8957360849391587","1.12","1.02","0.003224415131857894","WIN","0","","","","","","","2026-04-26 00:08:22"
"1442","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","OVER 1,5 GOL","Gol","0.7756454426963169","1.28","1.29","0.0005826210782486907","WIN","0","","","","","","","2026-04-26 00:06:45"
"1443","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","OVER 0,5 GOL CASA","Gol","0.8591415790789549","1.22","1.22","0.04815272647632507","WIN","0","","","","","","","2026-04-26 00:06:45"
"1444","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","UNDER 1,5 GOL OSPITE","Gol","0.779791873961373","1.38","1.38","0.07611278606669458","LOSS","0","","","","","","","2026-04-26 00:06:45"
"1445","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","UNDER 2,5 GOL OSPITE","Gol","0.9403958173644812","1.08","1.08","0.015627482753639788","WIN","0","","","","","","","2026-04-26 00:06:45"
"1446","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","OVER 10,5 TIRI CASA","Tiri","0.7460818568685882","1.29","1.35","0.00721050677259405","LOSS","0","","","","","","","2026-04-26 00:06:45"
"1447","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","1X2 TIRI IN PORTA: 1","Tiri in Porta","0.7358742688698566","1.5","","0.103811403304785","LOSS","0","","","","","","","2026-04-26 00:06:45"
"1448","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","OVER 7,5 TIRI IN PORTA TOTALI","Tiri in Porta","0.68338366763992","1.48","1.41","0.01140782810708152","WIN","0","","","","","","","2026-04-26 00:06:45"
"1449","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","OVER 3,5 TIRI IN PORTA CASA","Tiri in Porta","0.8358591968980669","1.3","1.3","0.08661695596748697","WIN","0","","","","","","","2026-04-26 00:06:45"
"1450","LaLiga|Ath Madrid|Ath Bilbao","2026-04-25","OVER 4,5 TIRI IN PORTA CASA","Tiri in Porta","0.6957671249822054","1.69","1.67","0.175846441219927","LOSS","0","","","","","","","2026-04-26 00:06:45"
"1435","LaLiga|Valencia|Girona","2026-04-25","1X2 CORNER: 1","Corner","0.7384410750650553","1.67","1.71","0.26273423836124454","LOSS","0","","","","","","","2026-04-26 00:05:34"
"1436","LaLiga|Valencia|Girona","2026-04-25","OVER 3,5 CORNER CASA","Corner","0.8575650354675548","1.22","1.18","0.046229343270416834","WIN","0","","","","","","","2026-04-26 00:05:34"
"1437","LaLiga|Valencia|Girona","2026-04-25","OVER 4,5 CORNER CASA","Corner","0.7366249611457545","1.5","1.47","0.10493744171863172","LOSS","0","","","","","","","2026-04-26 00:05:34"
"1438","LaLiga|Valencia|Girona","2026-04-25","UNDER 4,5 CORNER OSPITE","Corner","0.6898478034551369","1.65","1.76","0.21413213408104093","WIN","0","","","","","","","2026-04-26 00:05:34"
"1439","LaLiga|Valencia|Girona","2026-04-25","UNDER 5,5 CORNER OSPITE","Corner","0.809298318205749","1.32","1.21","0.06827378003158868","WIN","0","","","","","","","2026-04-26 00:05:34"
"1440","LaLiga|Valencia|Girona","2026-04-25","UNDER 6,5 CORNER OSPITE","Corner","0.8897143609219196","1.15","","0.023171515060207423","WIN","0","","","","","","","2026-04-26 00:05:34"
"1441","LaLiga|Valencia|Girona","2026-04-25","OVER 3,5 CARTELLINI TOTALI","Cartellini","0.732234222879762","1.37","1.35","0.0031608853452740338","WIN","0","","","","","","","2026-04-26 00:05:34"
"1433","LaLiga|Valencia|Girona","2026-04-25","1X2 TIRI: 1","Tiri","0.771825737081224","1.3","1.3","0.0033734582055913176","WIN","0","","","","","","","2026-04-26 00:05:33"
"1434","LaLiga|Valencia|Girona","2026-04-25","OVER 12,5 TIRI CASA","Tiri","0.6662816240849472","1.53","1.55","0.03273651733166805","LOSS","0","","","","","","","2026-04-26 00:05:33"
"1423","LaLiga|Getafe|Barcelona","2026-04-25","UNDER 3,5 GOL OSPITE","Gol","0.940475361945068","1.08","1.07","0.015713390900673474","WIN","0","","","","","","","2026-04-26 00:04:43"
"1424","LaLiga|Getafe|Barcelona","2026-04-25","UNDER 16,5 TIRI OSPITE","Tiri","0.6666977992508876","","1.85","0.233390928614142","WIN","0","","","","","","","2026-04-26 00:04:43"
"1425","LaLiga|Getafe|Barcelona","2026-04-25","OVER 2,5 TIRI IN PORTA CASA","Tiri in Porta","0.7433683253410512","1.45","","0.07788407174452416","LOSS","0","","","","","","","2026-04-26 00:04:43"
"1426","LaLiga|Getafe|Barcelona","2026-04-25","OVER 7,5 CORNER TOTALI","Corner","0.7626181932077347","1.31","1.34","0.0219083788983645","WIN","0","","","","","","","2026-04-26 00:04:43"
"1427","LaLiga|Getafe|Barcelona","2026-04-25","OVER 8,5 CORNER TOTALI","Corner","0.6519759793292826","1.56","1.59","0.03664180713355947","WIN","0","","","","","","","2026-04-26 00:04:43"
"1428","LaLiga|Getafe|Barcelona","2026-04-25","OVER 2,5 CORNER CASA","Corner","0.7381497291220207","1.48","1.44","0.0924615991005906","WIN","0","","","","","","","2026-04-26 00:04:43"
"1429","LaLiga|Getafe|Barcelona","2026-04-25","UNDER 6,5 CORNER OSPITE","Corner","0.6750044795511909","1.52","1.33","0.026006808917810265","WIN","0","","","","","","","2026-04-26 00:04:43"
"1430","LaLiga|Getafe|Barcelona","2026-04-25","UNDER 7,5 CORNER OSPITE","Corner","0.8007624632334025","1.28","1.11","0.024975952938755208","WIN","0","","","","","","","2026-04-26 00:04:43"
"1431","LaLiga|Getafe|Barcelona","2026-04-25","UNDER 5,5 CARTELLINI TOTALI","Cartellini","0.7731603901580836","1.32","1.34","0.03603492281183196","WIN","0","","","","","","","2026-04-26 00:04:43"
"1432","LaLiga|Getafe|Barcelona","2026-04-25","UNDER 3,5 CARTELLINI CASA","Cartellini","0.7802473159280531","1.32","1.38","0.07674129598071322","WIN","0","","","","","","","2026-04-26 00:04:43"
"1421","LaLiga|Getafe|Barcelona","2026-04-25","OVER 0,5 GOL CASA","Gol","0.6865138191173947","1.58","1.57","0.08469183420548365","LOSS","0","","","","","","","2026-04-26 00:04:42"
"1422","LaLiga|Getafe|Barcelona","2026-04-25","UNDER 2,5 GOL OSPITE","Gol","0.821289221188409","1.3","1.28","0.06767598754493176","WIN","0","","","","","","","2026-04-26 00:04:42"
"1418","LaLiga|Alaves|Mallorca","2026-04-25","1X2 CORNER: 1","Corner","0.7352166838923005","1.4","1.37","0.029303357449220743","WIN","0","","","","","","","2026-04-26 00:01:19"
"1419","LaLiga|Alaves|Mallorca","2026-04-25","UNDER 4,5 CORNER OSPITE","Corner","0.6947346951649214","1.45","1.25","0.0073653079891360385","WIN","0","","","","","","","2026-04-26 00:01:19"
"1420","LaLiga|Alaves|Mallorca","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.650063394535874","1.49","1.54","0.0010976275852461193","WIN","0","","","","","","","2026-04-26 00:01:19"
"1414","Premier|Arsenal|Newcastle","2026-04-25","UNDER 8,5 CORNER CASA","Corner","0.8848775589190581","1.27","1.1","0.1237944998272038","WIN","0","","","","","","","2026-04-25 23:53:39"
"1415","Premier|Arsenal|Newcastle","2026-04-25","UNDER 4,5 CARTELLINI TOTALI","Cartellini","0.7854045960384106","1.35","1.29","0.06029620465185448","WIN","0","","","","","","","2026-04-25 23:53:39"
"1416","Premier|Arsenal|Newcastle","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.8675712657959028","1.19","1.14","0.03240980629712431","WIN","0","","","","","","","2026-04-25 23:53:39"
"1417","Premier|Arsenal|Newcastle","2026-04-25","UNDER 2,5 CARTELLINI OSPITE","Cartellini","0.6985885023178132","1.48","1.36","0.03391098343036347","WIN","0","","","","","","","2026-04-25 23:53:39"
"1405","Premier|Arsenal|Newcastle","2026-04-25","UNDER 3,5 GOL","Gol","0.7228903432212548","1.42","1.43","0.03373319080639425","WIN","0","","","","","","","2026-04-25 23:53:38"
"1406","Premier|Arsenal|Newcastle","2026-04-25","UNDER 4,5 GOL","Gol","0.8688026699983917","1.16","1.16","0.007811097198134442","WIN","0","","","","","","","2026-04-25 23:53:38"
"1407","Premier|Arsenal|Newcastle","2026-04-25","UNDER 2,5 GOL CASA","Gol","0.7359706023096044","1.48","1.47","0.08923649141821444","WIN","0","","","","","","","2026-04-25 23:53:38"
"1408","Premier|Arsenal|Newcastle","2026-04-25","UNDER 3,5 GOL CASA","Gol","0.8944834903653305","1.15","1.15","0.028656013920129952","WIN","0","","","","","","","2026-04-25 23:53:38"
"1409","Premier|Arsenal|Newcastle","2026-04-25","UNDER 4,5 GOL CASA","Gol","0.9650217255501286","1.04","1.04","0.003622594572133764","WIN","0","","","","","","","2026-04-25 23:53:38"
"1410","Premier|Arsenal|Newcastle","2026-04-25","UNDER 16,5 TIRI CASA","Tiri","0.6927251388492137","1.71","1.8","0.24690524992858465","WIN","0","","","","","","","2026-04-25 23:53:38"
"1411","Premier|Arsenal|Newcastle","2026-04-25","UNDER 5,5 TIRI IN PORTA CASA","Tiri in Porta","0.7029304348608274","","1.62","0.13874730447454042","WIN","0","","","","","","","2026-04-25 23:53:38"
"1412","Premier|Arsenal|Newcastle","2026-04-25","UNDER 6,5 CORNER CASA","Corner","0.678987969079364","1.83","1.83","0.2425479834152362","LOSS","0","","","","","","","2026-04-25 23:53:38"
"1413","Premier|Arsenal|Newcastle","2026-04-25","UNDER 7,5 CORNER CASA","Corner","0.7998920905887907","1.48","1.29","0.1838402940714103","WIN","0","","","","","","","2026-04-25 23:53:38"
"1398","Premier|Wolves|Tottenham","2026-04-25","UNDER 11,5 CORNER TOTALI","Corner","0.7787902066793037","1.34","1.32","0.043578876950266965","WIN","0","","","","","","","2026-04-25 23:51:28"
"1399","Premier|Wolves|Tottenham","2026-04-25","UNDER 4,5 CORNER CASA","Corner","0.7044805717264176","1.43","1.26","0.007407217568777158","LOSS","0","","","","","","","2026-04-25 23:51:28"
"1400","Premier|Wolves|Tottenham","2026-04-25","UNDER 6,5 CORNER OSPITE","Corner","0.7076720845203467","1.57","1.34","0.11104517269694436","WIN","0","","","","","","","2026-04-25 23:51:28"
"1401","Premier|Wolves|Tottenham","2026-04-25","UNDER 7,5 CORNER OSPITE","Corner","0.7908825086435142","1.31","1.11","0.0360560863230035","WIN","0","","","","","","","2026-04-25 23:51:28"
"1402","Premier|Wolves|Tottenham","2026-04-25","UNDER 4,5 CARTELLINI TOTALI","Cartellini","0.6992531695265135","1.56","1.55","0.0908349444613612","LOSS","0","","","","","","","2026-04-25 23:51:28"
"1403","Premier|Wolves|Tottenham","2026-04-25","UNDER 5,5 CARTELLINI TOTALI","Cartellini","0.8389181696214218","1.26","1.24","0.05703689372299148","LOSS","0","","","","","","","2026-04-25 23:51:28"
"1404","Premier|Wolves|Tottenham","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.7731542635335729","1.4","1.39","0.08241596894700187","LOSS","0","","","","","","","2026-04-25 23:51:28"
"1391","Premier|Wolves|Tottenham","2026-04-25","UNDER 3,5 GOL","Gol","0.6785628032245475","1.48","1.48","0.0042729487723303095","WIN","0","","","","","","","2026-04-25 23:51:27"
"1392","Premier|Wolves|Tottenham","2026-04-25","OVER 0,5 GOL CASA","Gol","0.7191683782216203","1.43","1.41","0.02841078085691695","LOSS","0","","","","","","","2026-04-25 23:51:27"
"1393","Premier|Wolves|Tottenham","2026-04-25","UNDER 2,5 GOL OSPITE","Gol","0.7859395039042453","1.38","1.36","0.08459651538785828","WIN","0","","","","","","","2026-04-25 23:51:27"
"1394","Premier|Wolves|Tottenham","2026-04-25","UNDER 3,5 GOL OSPITE","Gol","0.9225587537459404","1.11","1.1","0.02404021665799405","WIN","0","","","","","","","2026-04-25 23:51:27"
"1395","Premier|Wolves|Tottenham","2026-04-25","OVER 9,5 TIRI CASA","Tiri","0.6784619970967534","1.66","1.45","0.12624691518061049","WIN","0","","","","","","","2026-04-25 23:51:27"
"1396","Premier|Wolves|Tottenham","2026-04-25","UNDER 13,5 TIRI OSPITE","Tiri","0.7036806752724996","1.81","1.83","0.2877356357486742","WIN","0","","","","","","","2026-04-25 23:51:27"
"1397","Premier|Wolves|Tottenham","2026-04-25","UNDER 10,5 CORNER TOTALI","Corner","0.7060654322344795","1.57","1.52","0.10852272860813272","WIN","0","","","","","","","2026-04-25 23:51:27"
"1390","Premier|West Ham|Everton","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.7593335231312","1.35","1.35","0.025100256227120088","LOSS","0","","","","","","","2026-04-25 23:50:31"
"1389","Premier|West Ham|Everton","2026-04-25","UNDER 2,5 GOL CASA","Gol","0.8639644428200964","1.17","1.16","0.010838398099512814","WIN","0","","","","","","","2026-04-25 23:50:30"
"1378","Premier|Liverpool|Crystal Palace","2026-04-25","OVER 8,5 TIRI OSPITE","Tiri","0.6771161141846025","1.59","1.68","0.13755507183013216","WIN","0","","","","","","","2026-04-25 23:49:31"
"1379","Premier|Liverpool|Crystal Palace","2026-04-25","OVER 1,5 TIRI IN PORTA OSPITE","Tiri in Porta","0.8703189593033187","1.13","1.18","0.02697637197791591","WIN","0","","","","","","","2026-04-25 23:49:31"
"1380","Premier|Liverpool|Crystal Palace","2026-04-25","OVER 2,5 TIRI IN PORTA OSPITE","Tiri in Porta","0.6901078148544743","1.53","1.6","0.1041725037671588","WIN","0","","","","","","","2026-04-25 23:49:31"
"1381","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 7,5 CORNER CASA","Corner","0.7516779683028653","1.4","1.26","0.05234915562401121","WIN","0","","","","","","","2026-04-25 23:49:31"
"1382","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 8,5 CORNER CASA","Corner","0.8418256446988168","1.22","1.09","0.027027286532556483","WIN","0","","","","","","","2026-04-25 23:49:31"
"1383","Premier|Liverpool|Crystal Palace","2026-04-25","OVER 2,5 CORNER OSPITE","Corner","0.8039764630727169","1.35","1.3","0.08536822514816778","WIN","0","","","","","","","2026-04-25 23:49:31"
"1384","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 3,5 CARTELLINI TOTALI","Cartellini","0.6854790615855055","1.58","1.56","0.08305691730509879","LOSS","0","","","","","","","2026-04-25 23:49:31"
"1385","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 4,5 CARTELLINI TOTALI","Cartellini","0.8431317782212326","1.25","1.23","0.05391472277654086","WIN","0","","","","","","","2026-04-25 23:49:31"
"1386","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 1,5 CARTELLINI CASA","Cartellini","0.6964670010187273","1.55","1.49","0.0795238515790273","WIN","0","","","","","","","2026-04-25 23:49:31"
"1387","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.8990025468021631","1.14","1.1","0.024862903354465837","WIN","0","","","","","","","2026-04-25 23:49:31"
"1388","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 2,5 CARTELLINI OSPITE","Cartellini","0.7514047330090186","1.35","1.32","0.014396389562175038","LOSS","0","","","","","","","2026-04-25 23:49:31"
"1370","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 3,5 GOL","Gol","0.7250830963372843","1.57","1.58","0.14563129221290927","LOSS","0","","","","","","","2026-04-25 23:49:30"
"1371","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 4,5 GOL","Gol","0.8702581104727717","1.23","1.24","0.07912005698623692","WIN","0","","","","","","","2026-04-25 23:49:30"
"1372","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 5,5 GOL","Gol","0.94720086796458","1.08","1.09","0.03244894608139237","WIN","0","","","","","","","2026-04-25 23:49:30"
"1373","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 2,5 GOL CASA","Gol","0.8084183426646","1.5","1.48","0.21262751399690005","LOSS","0","","","","","","","2026-04-25 23:49:30"
"1374","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 3,5 GOL CASA","Gol","0.931187890463045","1.16","1.15","0.08017795293713204","WIN","0","","","","","","","2026-04-25 23:49:30"
"1375","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 4,5 GOL CASA","Gol","0.9790699784172842","1.04","1.04","0.018232777553975454","WIN","0","","","","","","","2026-04-25 23:49:30"
"1376","Premier|Liverpool|Crystal Palace","2026-04-25","UNDER 17,5 TIRI CASA","Tiri","0.7055358292752496","1.76","1.85","0.3052412841592118","WIN","0","","","","","","","2026-04-25 23:49:30"
"1377","Premier|Liverpool|Crystal Palace","2026-04-25","OVER 7,5 TIRI OSPITE","Tiri","0.7750007174555695","1.35","1.35","0.04625096856501898","WIN","0","","","","","","","2026-04-25 23:49:30"
"1367","Premier|Fulham|Aston Villa","2026-04-25","OVER 3,5 CORNER OSPITE","Corner","0.7831292302952924","1.32","1.3","0.0337305839897859","WIN","0","","","","","","","2026-04-25 23:47:46"
"1368","Premier|Fulham|Aston Villa","2026-04-25","UNDER 4,5 CARTELLINI TOTALI","Cartellini","0.7240659086720374","1.39","1.35","0.006451613054131888","WIN","0","","","","","","","2026-04-25 23:47:46"
"1369","Premier|Fulham|Aston Villa","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.7569592062432516","1.36","1.31","0.029464520490822377","WIN","0","","","","","","","2026-04-25 23:47:46"
"1361","Premier|Fulham|Aston Villa","2026-04-25","UNDER 1,5 GOL OSPITE","Gol","0.654891142437948","1.62","1.61","0.06092365074947592","WIN","0","","","","","","","2026-04-25 23:47:45"
"1362","Premier|Fulham|Aston Villa","2026-04-25","UNDER 2,5 GOL OSPITE","Gol","0.8669823118331301","1.16","1.16","0.005699481726430866","WIN","0","","","","","","","2026-04-25 23:47:45"
"1363","Premier|Fulham|Aston Villa","2026-04-25","1X2 TIRI: 1","Tiri","0.6794138297012349","1.5","1.57","0.06667971263093886","WIN","0","","","","","","","2026-04-25 23:47:45"
"1364","Premier|Fulham|Aston Villa","2026-04-25","OVER 22,5 TIRI TOTALI","Tiri","0.6860925522644621","","1.48","0.015416977351403904","WIN","0","","","","","","","2026-04-25 23:47:45"
"1365","Premier|Fulham|Aston Villa","2026-04-25","UNDER 4,5 TIRI IN PORTA OSPITE","Tiri in Porta","0.6720459633753769","","1.62","0.08871446066811073","WIN","0","","","","","","","2026-04-25 23:47:45"
"1366","Premier|Fulham|Aston Villa","2026-04-25","OVER 2,5 CORNER OSPITE","Corner","0.9032478239627416","1.11","1.09","0.0026050845986433924","WIN","0","","","","","","","2026-04-25 23:47:45"
"1357","SerieA|Verona|Lecce","2026-04-25","1X2 CORNER: 1","Corner","0.6653276415069178","1.57","1.62","0.07783077924120696","LOSS","0","","","","","","","2026-04-25 23:46:27"
"1358","SerieA|Verona|Lecce","2026-04-25","OVER 3,5 CORNER CASA","Corner","0.8302351008296245","1.26","","0.0460962270453269","LOSS","0","","","","","","","2026-04-25 23:46:27"
"1359","SerieA|Verona|Lecce","2026-04-25","OVER 4,5 CORNER CASA","Corner","0.6899620269704511","1.55","","0.06944114180419914","LOSS","0","","","","","","","2026-04-25 23:46:27"
"1360","SerieA|Verona|Lecce","2026-04-25","UNDER 3,5 CARTELLINI CASA","Cartellini","0.8049396631631343","1.27","1.2","0.02227337221718062","WIN","0","","","","","","","2026-04-25 23:46:27"
"1354","SerieA|Verona|Lecce","2026-04-25","OVER 0,5 GOL","Gol","0.8869584693595501","1.12","1.13","0.002263070376291587","LOSS","0","","","","","","","2026-04-25 23:46:26"
"1355","SerieA|Verona|Lecce","2026-04-25","OVER 0,5 GOL OSPITE","Gol","0.6671289163019205","1.53","1.52","0.020707241941938292","LOSS","0","","","","","","","2026-04-25 23:46:26"
"1356","SerieA|Verona|Lecce","2026-04-25","UNDER 3,5 TIRI IN PORTA OSPITE","Tiri in Porta","0.6584324104207389","1.72","1.65","0.13250374592367087","WIN","0","","","","","","","2026-04-25 23:46:26"
"1342","SerieA|Bologna|Roma","2026-04-25","OVER 10,5 TIRI CASA","Tiri","0.7416016329400541","1.36","1.37","0.01599423712787429","LOSS","0","","","","","","","2026-04-25 23:44:32"
"1343","SerieA|Bologna|Roma","2026-04-25","OVER 11,5 TIRI CASA","Tiri","0.6583287007619126","1.73","1.7","0.1389086523181089","LOSS","0","","","","","","","2026-04-25 23:44:32"
"1344","SerieA|Bologna|Roma","2026-04-25","UNDER 11,5 TIRI OSPITE","Tiri","0.7090435823524035","","1.8","0.27627844823432635","WIN","0","","","","","","","2026-04-25 23:44:32"
"1345","SerieA|Bologna|Roma","2026-04-25","UNDER 4,5 TIRI IN PORTA OSPITE","Tiri in Porta","0.732975248687828","","1.62","0.18741990287428156","WIN","0","","","","","","","2026-04-25 23:44:32"
"1346","SerieA|Bologna|Roma","2026-04-25","UNDER 10,5 CORNER TOTALI","Corner","0.7383484321534661","1.31","1.38","0.018920836371783212","LOSS","0","","","","","","","2026-04-25 23:44:32"
"1347","SerieA|Bologna|Roma","2026-04-25","UNDER 5,5 CORNER OSPITE","Corner","0.7749801123581498","1.3","1.16","0.007474146065594711","LOSS","0","","","","","","","2026-04-25 23:44:32"
"1348","SerieA|Bologna|Roma","2026-04-25","UNDER 3,5 CARTELLINI TOTALI","Cartellini","0.7586657664433767","1.81","1.9","0.4414649562424155","WIN","0","","","","","","","2026-04-25 23:44:32"
"1349","SerieA|Bologna|Roma","2026-04-25","UNDER 4,5 CARTELLINI TOTALI","Cartellini","0.8918583452106726","1.35","","0.2040087660344081","WIN","0","","","","","","","2026-04-25 23:44:32"
"1350","SerieA|Bologna|Roma","2026-04-25","UNDER 5,5 CARTELLINI TOTALI","Cartellini","0.958318778163978","1.15","","0.1020665948885746","WIN","0","","","","","","","2026-04-25 23:44:32"
"1351","SerieA|Bologna|Roma","2026-04-25","UNDER 1,5 CARTELLINI CASA","Cartellini","0.6841575020929908","2","1.83","0.3683150041859815","WIN","0","","","","","","","2026-04-25 23:44:32"
"1352","SerieA|Bologna|Roma","2026-04-25","UNDER 2,5 CARTELLINI CASA","Cartellini","0.8920855957844391","1.29","1.21","0.15079041856192643","WIN","0","","","","","","","2026-04-25 23:44:32"
"1353","SerieA|Bologna|Roma","2026-04-25","UNDER 2,5 CARTELLINI OSPITE","Cartellini","0.844454122066773","1.29","1.28","0.08934581746613723","LOSS","0","","","","","","","2026-04-25 23:44:32"
"1338","SerieA|Bologna|Roma","2026-04-25","UNDER 3,5 GOL","Gol","0.7990451858186388","1.26","1.28","0.022777837847857807","WIN","0","","","","","","","2026-04-25 23:44:31"
"1339","SerieA|Bologna|Roma","2026-04-25","UNDER 1,5 GOL OSPITE","Gol","0.6698676501504661","1.57","1.56","0.05169221073623187","LOSS","0","","","","","","","2026-04-25 23:44:31"
"1340","SerieA|Bologna|Roma","2026-04-25","UNDER 2,5 GOL OSPITE","Gol","0.8837951079645736","1.15","1.14","0.01636437415925962","WIN","0","","","","","","","2026-04-25 23:44:31"
"1341","SerieA|Bologna|Roma","2026-04-25","1X2 TIRI: 1","Tiri","0.7200806443523815","","1.6","0.15212903096381036","WIN","0","","","","","","","2026-04-25 23:44:31"
"1337","SerieA|Parma|Pisa","2026-04-25","OVER 2,5 CARTELLINI TOTALI","Cartellini","0.7574530176847565","1.32","1.34","0.014987043697573643","WIN","0","","","","","","","2026-04-25 23:43:18"
"1332","SerieA|Parma|Pisa","2026-04-25","OVER 0,5 GOL","Gol","0.9379614926226416","1.1","1.11","0.04113725681113234","WIN","0","","","","","","","2026-04-25 23:43:17"
"1333","SerieA|Parma|Pisa","2026-04-25","OVER 1,5 GOL","Gol","0.7654944421135856","1.46","1.48","0.13293177432810666","LOSS","0","","","","","","","2026-04-25 23:43:17"
"1334","SerieA|Parma|Pisa","2026-04-25","OVER 0,5 GOL CASA","Gol","0.8001123859248556","1.33","1.32","0.06414947328005804","WIN","0","","","","","","","2026-04-25 23:43:17"
"1335","SerieA|Parma|Pisa","2026-04-25","OVER 0,5 GOL OSPITE","Gol","0.689633058734515","1.55","1.51","0.06893124103849813","LOSS","0","","","","","","","2026-04-25 23:43:17"
"1336","SerieA|Parma|Pisa","2026-04-25","OVER 25,5 FALLI TOTALI","Falli","0.7375533713462286","1.75","1.72","0.2907183998559","WIN","0","","","","","","","2026-04-25 23:43:17"
"1325","Ligue1|Brest|Lens","2026-04-24","UNDER 15,5 TIRI OSPITE","Tiri","0.7167972044463777","","1.77","0.2687310518700885","LOSS","0","","","","","","","2026-04-24 21:28:51"
"1326","Ligue1|Brest|Lens","2026-04-24","OVER 3,5 TIRI IN PORTA CASA","Tiri in Porta","0.6710210262372454","","1.95","0.3084910011626285","LOSS","0","","","","","","","2026-04-24 21:28:51"
"1327","Ligue1|Brest|Lens","2026-04-24","UNDER 5,5 TIRI IN PORTA OSPITE","Tiri in Porta","0.7500590294718343","","1.7","0.2751003501021183","LOSS","0","","","","","","","2026-04-24 21:28:51"
"1328","Ligue1|Brest|Lens","2026-04-24","UNDER 10,5 CORNER TOTALI","Corner","0.7166808253094956","1.42","1.43","0.02485358019257866","WIN","0","","","","","","","2026-04-24 21:28:51"
"1329","Ligue1|Brest|Lens","2026-04-24","UNDER 5,5 CORNER OSPITE","Corner","0.663294625139195","1.75","1.82","0.20719621775333508","LOSS","0","","","","","","","2026-04-24 21:28:51"
"1330","Ligue1|Brest|Lens","2026-04-24","UNDER 6,5 CORNER OSPITE","Corner","0.7685324378706081","1.41","1.27","0.08363073739755733","WIN","0","","","","","","","2026-04-24 21:28:51"
"1331","Ligue1|Brest|Lens","2026-04-24","OVER 1,5 CARTELLINI TOTALI","Cartellini","0.9066401353928372","1.11","","0.006370550286049381","WIN","0","","","","","","","2026-04-24 21:28:51"
"1318","Ligue1|Brest|Lens","2026-04-24","UNDER 3,5 GOL","Gol","0.6642743063415443","1.5","1.51","0.003054202575731857","LOSS","0","","","","","","","2026-04-24 21:28:50"
"1319","Ligue1|Brest|Lens","2026-04-24","OVER 0,5 GOL CASA","Gol","0.7746273444605613","1.48","1.48","0.14644846980163062","WIN","0","","","","","","","2026-04-24 21:28:50"
"1320","Ligue1|Brest|Lens","2026-04-24","UNDER 2,5 GOL OSPITE","Gol","0.805132336943782","1.44","1.43","0.15939056519904593","LOSS","0","","","","","","","2026-04-24 21:28:50"
